req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country,vendor_status
0,1,urgent,0,1,1,>=20,[1-10),,0.003975552,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,>=20,[1-10),,0.0013129377,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,>=20,[1-10),,0.00012564013,54499,Leshine,CN,vendor
0,1,urgent,0,1,1,>=20,[1-10),,0.00010564413,774,R.Benes Metal Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[1-10),,1.0370452e-05,1276,A. Peer Industries Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[1-10),,8.062267e-06,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,urgent,0,1,1,>=20,[1-10),,3.1518716e-06,63577,Inolif,TR,vendor
0,1,urgent,0,1,1,>=20,[1-10),,3.0055648e-06,19924,RUDI LTD,,vendor
0,1,urgent,0,1,1,>=20,[1-10),,2.0773996e-06,15611,Chemograf Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[1-10),,2.0831934e-07,21576,Masteran LTD,,vendor
0,1,urgent,0,1,1,>=20,[1-10),,1.925882e-07,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,urgent,0,1,1,>=20,[1-10),,5.2043355e-08,65418,Hall Family Investments 3 LLC,US,vendor
0,1,urgent,0,1,1,>=20,[1-10),,1.563916e-08,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.309323,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.22976738,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.21126181,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.11286519,5011,YAAF,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.06724241,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.017259885,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.0075549707,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.0014073959,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.00084708334,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,0.00013605217,63577,Inolif,TR,vendor
0,1,urgent,0,1,1,>=20,[30-100),,6.2774874e-05,54499,Leshine,CN,vendor
0,1,urgent,0,1,1,>=20,[30-100),,2.6307769e-05,19924,RUDI LTD,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,1.9947845e-05,1276,A. Peer Industries Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,1.2944118e-05,23710,5MGLOBAL,TR,vendor
0,1,urgent,0,1,1,>=20,[30-100),,5.6709314e-06,15611,Chemograf Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,4.688204e-06,20522,AVCO,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,4.505989e-06,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,>=20,[30-100),,4.946925e-07,774,R.Benes Metal Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,3.9320147e-07,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,urgent,0,1,1,>=20,[30-100),,3.330483e-07,21576,Masteran LTD,,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.24331422,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.21990563,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.15653092,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.11156051,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.018508721,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.006515014,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.004095915,5011,YAAF,,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.0022107079,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.000514289,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[100-200),,0.00022667674,63577,Inolif,TR,vendor
0,1,urgent,0,1,1,>=20,[100-200),,9.2536655e-05,54499,Leshine,CN,vendor
0,1,urgent,0,1,1,>=20,[100-200),,5.876966e-06,1276,A. Peer Industries Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[100-200),,4.275048e-06,21576,Masteran LTD,,vendor
0,1,urgent,0,1,1,>=20,[100-200),,3.5914018e-06,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,>=20,[100-200),,2.9553523e-06,23710,5MGLOBAL,TR,vendor
0,1,urgent,0,1,1,>=20,[100-200),,2.6969503e-06,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,urgent,0,1,1,>=20,[100-200),,3.4753728e-07,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,urgent,0,1,1,>=20,[100-200),,9.049822e-08,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,urgent,0,1,1,>=20,[100-200),,3.8575585e-08,15611,Chemograf Ltd.,,vendor
0,1,urgent,0,1,1,>=20,[100-200),,3.4366423e-08,65418,Hall Family Investments 3 LLC,US,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.29172856,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.24734765,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.16093537,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.06155099,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.03945321,5011,YAAF,,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.018820666,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.011420594,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.0014020283,63577,Inolif,TR,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.0007017152,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,>=20,>=200,,0.0002631026,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,>=20,>=200,,3.8339003e-05,54499,Leshine,CN,vendor
0,1,urgent,0,1,1,>=20,>=200,,2.5672844e-05,20522,AVCO,,vendor
0,1,urgent,0,1,1,>=20,>=200,,1.3335836e-05,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,>=20,>=200,,7.683116e-06,19924,RUDI LTD,,vendor
0,1,urgent,0,1,1,>=20,>=200,,7.391037e-06,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,urgent,0,1,1,>=20,>=200,,5.5500773e-06,23710,5MGLOBAL,TR,vendor
0,1,urgent,0,1,1,>=20,>=200,,4.296047e-06,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,urgent,0,1,1,>=20,>=200,,2.1211035e-06,15611,Chemograf Ltd.,,vendor
0,1,urgent,0,1,1,>=20,>=200,,2.9886957e-07,21576,Masteran LTD,,vendor
0,1,urgent,0,1,1,>=20,>=200,,1.9571802e-08,1276,A. Peer Industries Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.6120767,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.52624714,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.1878581,774,R.Benes Metal Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.1749059,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.04455492,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.037949305,770,M.ash presicion mechanics,IL,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.03429048,23710,5MGLOBAL,TR,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.028864125,54499,Leshine,CN,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.019927178,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.010866849,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.009213252,20224,YDC METAL,TR,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.008791242,15611,Chemograf Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.006531884,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.005912173,740,A. Nissim Metal industry Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.0012870536,15203,Dakrim Ltd,,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.0011023382,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.0008102889,1276,A. Peer Industries Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.0006535352,63577,Inolif,TR,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.000493589,5011,YAAF,,vendor
0,0,quick,1,0,0,[4-11),[10-30),,0.00035026224,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.51973474,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.34597892,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.30101737,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.2767367,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.24809209,774,R.Benes Metal Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.079323694,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.02439733,770,M.ash presicion mechanics,IL,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.022233684,15611,Chemograf Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.015457922,54499,Leshine,CN,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.013496233,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.012251727,20224,YDC METAL,TR,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.0042500137,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.003876223,740,A. Nissim Metal industry Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.0025106322,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.00197757,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.0014348823,756,Micron E.M.E,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.0010798286,1276,A. Peer Industries Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.0008075694,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,0.0006762852,5011,YAAF,,vendor
0,0,quick,1,0,0,[4-11),[1-10),,6.7003566e-05,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.58377326,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.44596022,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.27955046,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.055639807,15611,Chemograf Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.04969403,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.0314249,54499,Leshine,CN,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.021762438,1714,MATIC Kft.,HU,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.01843986,63577,Inolif,TR,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.017943509,23710,5MGLOBAL,TR,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.012978289,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.010498934,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.010007938,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.008539481,770,M.ash presicion mechanics,IL,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.001664987,774,R.Benes Metal Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.0012349243,1276,A. Peer Industries Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.0010180896,5011,YAAF,,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.00078976364,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.00023005444,35999,ETA Aerospace,IN,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.00020444649,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[30-100),,0.0001974268,15203,Dakrim Ltd,,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.59823364,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.46565044,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.21258906,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.038884714,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.03429018,23710,5MGLOBAL,TR,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.033369087,54499,Leshine,CN,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.032056447,20224,YDC METAL,TR,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.022629315,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.018034682,1714,MATIC Kft.,HU,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.011980301,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.0046963277,1276,A. Peer Industries Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.0035061415,770,M.ash presicion mechanics,IL,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.0026645318,63577,Inolif,TR,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.0016754,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.0015325345,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.0013412168,5011,YAAF,,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.0006929302,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.00020706847,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.00012562552,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,quick,1,0,0,[4-11),[100-200),,0.00011042423,774,R.Benes Metal Ltd.,,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.58470285,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.5719244,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.44182035,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.073279575,1714,MATIC Kft.,HU,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.065043226,63577,Inolif,TR,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.025680756,20224,YDC METAL,TR,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.023990696,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.020422949,54499,Leshine,CN,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.017827109,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.014086753,23710,5MGLOBAL,TR,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.004087532,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.0037370606,770,M.ash presicion mechanics,IL,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.0036565338,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.0010859956,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.0009883742,740,A. Nissim Metal industry Ltd.,,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.0004942641,35999,ETA Aerospace,IN,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.0004342077,15611,Chemograf Ltd.,,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.00024430666,5011,YAAF,,vendor
0,0,quick,1,0,0,[4-11),>=200,,0.00016672637,15203,Dakrim Ltd,,vendor
0,0,quick,1,0,0,[4-11),>=200,,9.640071e-05,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.7158774,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.53745127,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.4010201,23710,5MGLOBAL,TR,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.22718251,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.13311557,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.10799337,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.080734506,15611,Chemograf Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.047849208,54499,Leshine,CN,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.047724698,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.045162417,774,R.Benes Metal Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.013217995,63577,Inolif,TR,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.011585812,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.009911334,770,M.ash presicion mechanics,IL,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.0025331513,740,A. Nissim Metal industry Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.0009380097,5011,YAAF,,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.0007142986,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.0005260161,1276,A. Peer Industries Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.00031620712,20224,YDC METAL,TR,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.00015015893,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,quick,1,0,0,[1-4),[10-30),,0.00014030849,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.58037615,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.38221216,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.36842096,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.19016443,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.16498339,15611,Chemograf Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.13260365,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.10817577,774,R.Benes Metal Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.02962886,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.020976122,54499,Leshine,CN,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.019855702,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.006442875,770,M.ash presicion mechanics,IL,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.0054326137,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.001616526,5011,YAAF,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.0015679381,756,Micron E.M.E,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.0015452259,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.0015190055,740,A. Nissim Metal industry Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.00066345005,1276,A. Peer Industries Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.0004837137,63577,Inolif,TR,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.00039579696,20224,YDC METAL,TR,vendor
0,0,quick,1,0,0,[1-4),[1-10),,0.00036394832,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.6042651,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.4536388,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.38548747,15611,Chemograf Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.18042041,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.123676315,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.06910618,63577,Inolif,TR,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.06198139,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.03924238,23710,5MGLOBAL,TR,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.037484605,54499,Leshine,CN,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.025977096,1714,MATIC Kft.,HU,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.019037856,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.018296491,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.0022882507,770,M.ash presicion mechanics,IL,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.0015849192,5011,YAAF,,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.0010400931,35999,ETA Aerospace,IN,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.0007717509,19924,RUDI LTD,,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.00072473945,1276,A. Peer Industries Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.00058540824,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.00043860445,774,R.Benes Metal Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[30-100),,0.00027652018,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.6539588,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.50104713,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.37948534,23710,5MGLOBAL,TR,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.14230339,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.06011643,54499,Leshine,CN,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.05628411,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.03431343,1714,MATIC Kft.,HU,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.03258957,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.01692777,7490,GS ELECTRONIC PACKAGING,,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.01258719,63577,Inolif,TR,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.0067344178,1276,A. Peer Industries Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.0048306016,20224,YDC METAL,TR,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.004186719,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.0032036086,742,N.B.T. Sharpening & Machining Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.002588974,5011,YAAF,,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.0017644379,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.0009317461,770,M.ash presicion mechanics,IL,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.00039874206,21576,Masteran LTD,,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.00030106583,15611,Chemograf Ltd.,,vendor
0,0,quick,1,0,0,[1-4),[100-200),,0.00024243479,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,0,quick,1,0,0,[1-4),>=200,,0.61057824,5314,Hongding Photoelectric Technology,CN,vendor
0,0,quick,1,0,0,[1-4),>=200,,0.44688523,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,0,quick,1,0,0,[1-4),>=200,,0.31823915,15228,Metalif Inc.,TR,vendor
0,0,quick,1,0,0,[1-4),>=200,,0.13060787,23710,5MGLOBAL,TR,vendor
0,0,quick,1,0,0,[1-4),>=200,,0.12369088,1714,MATIC Kft.,HU,vendor
0,0,quick,1,0,0,[1-4),>=200,,0.095383584,63577,Inolif,TR,vendor
0,0,quick,1,0,0,[1-4),>=200,,0.0939765,788,Zahavi steel ltd.,,vendor
0,0,quick,1,0,0,[1-4),>=200,,0.03956444,54499,Leshine,CN,vendor
