req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country
0,1,standard,0,0,1,[11-20),[100-200),,0.33096543,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,0,1,[11-20),[100-200),,0.25602964,15228,Metalif Inc.,TR
0,1,standard,0,0,1,[11-20),[100-200),,0.23887491,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,0,1,[11-20),[100-200),,0.19847332,15212,FGM TEKNİK,TR
0,1,standard,0,0,1,[11-20),[100-200),,0.14821163,1714,MATIC Kft.,HU
0,1,standard,0,0,1,[11-20),[100-200),,0.11029072,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,0,1,[11-20),[100-200),,0.10063578,4753,Aloni engineering,CN
0,1,standard,0,0,1,[11-20),[100-200),,0.093834184,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,0,1,[11-20),[100-200),,0.091901295,788,Zahavi steel ltd.,
0,1,standard,0,0,1,[11-20),[100-200),,0.08024369,23710,5MGLOBAL,TR
0,1,standard,0,0,1,[11-20),[100-200),,0.055726975,54499,Leshine,CN
0,1,standard,0,0,1,[11-20),[100-200),,0.052229203,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,0,1,[11-20),[100-200),,0.027634889,63577,Inolif,TR
0,1,standard,0,0,1,[11-20),[100-200),,0.016172245,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,0,1,[11-20),[100-200),,0.0047164415,790,M. Barzilay Metal industries Ltd.,IL
0,1,standard,0,0,1,[11-20),[100-200),,0.0034707566,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,standard,0,0,1,[11-20),[100-200),,0.002089327,5011,YAAF,
0,1,standard,0,0,1,[11-20),[100-200),,0.0016992295,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,0,1,[11-20),[100-200),,0.00054880476,44404,4MODEL,CN
0,1,standard,0,0,1,[11-20),[100-200),,9.326877e-05,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,[4-11),[10-30),,0.46011683,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[4-11),[10-30),,0.41581663,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[4-11),[10-30),,0.26251194,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[4-11),[10-30),,0.22888899,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[4-11),[10-30),,0.21404052,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[4-11),[10-30),,0.17769548,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,[4-11),[10-30),,0.12857486,44404,4MODEL,CN
0,1,standard,0,1,0,[4-11),[10-30),,0.12088786,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,[4-11),[10-30),,0.10446938,4753,Aloni engineering,CN
0,1,standard,0,1,0,[4-11),[10-30),,0.09759796,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[4-11),[10-30),,0.086441696,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,[4-11),[10-30),,0.08002562,54499,Leshine,CN
0,1,standard,0,1,0,[4-11),[10-30),,0.060590226,5011,YAAF,
0,1,standard,0,1,0,[4-11),[10-30),,0.056219924,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[4-11),[10-30),,0.04331971,20224,YDC METAL,TR
0,1,standard,0,1,0,[4-11),[10-30),,0.03750746,23710,5MGLOBAL,TR
0,1,standard,0,1,0,[4-11),[10-30),,0.0352362,790,M. Barzilay Metal industries Ltd.,IL
0,1,standard,0,1,0,[4-11),[10-30),,0.024795964,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[4-11),[10-30),,0.021393653,65418,Hall Family Investments 3 LLC,US
0,1,standard,0,1,0,[4-11),[10-30),,0.017528623,742,N.B.T. Sharpening & Machining Ltd.,
0,1,standard,0,1,0,[4-11),[1-10),,0.57781035,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[4-11),[1-10),,0.3279116,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[4-11),[1-10),,0.27098596,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[4-11),[1-10),,0.1943012,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[4-11),[1-10),,0.15886213,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[4-11),[1-10),,0.15646459,4753,Aloni engineering,CN
0,1,standard,0,1,0,[4-11),[1-10),,0.11525533,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,[4-11),[1-10),,0.10014588,20224,YDC METAL,TR
0,1,standard,0,1,0,[4-11),[1-10),,0.09618706,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[4-11),[1-10),,0.0905612,54499,Leshine,CN
0,1,standard,0,1,0,[4-11),[1-10),,0.086515225,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[4-11),[1-10),,0.079932295,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,[4-11),[1-10),,0.071746565,44404,4MODEL,CN
0,1,standard,0,1,0,[4-11),[1-10),,0.06549915,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[4-11),[1-10),,0.06482178,5011,YAAF,
0,1,standard,0,1,0,[4-11),[1-10),,0.04809115,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,[4-11),[1-10),,0.022028154,742,N.B.T. Sharpening & Machining Ltd.,
0,1,standard,0,1,0,[4-11),[1-10),,0.014419932,24491,Spuntech Solutions Private Limited,IN
0,1,standard,0,1,0,[4-11),[1-10),,0.0071633146,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,standard,0,1,0,[4-11),[1-10),,0.005649712,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,1,0,[4-11),[30-100),,0.56335616,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[4-11),[30-100),,0.38549435,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[4-11),[30-100),,0.26600352,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[4-11),[30-100),,0.25373986,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[4-11),[30-100),,0.23396754,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[4-11),[30-100),,0.16122678,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,[4-11),[30-100),,0.14442465,44404,4MODEL,CN
0,1,standard,0,1,0,[4-11),[30-100),,0.11917016,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,[4-11),[30-100),,0.116917,1714,MATIC Kft.,HU
0,1,standard,0,1,0,[4-11),[30-100),,0.1059976,4753,Aloni engineering,CN
0,1,standard,0,1,0,[4-11),[30-100),,0.09230921,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[4-11),[30-100),,0.08269414,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[4-11),[30-100),,0.076694116,23710,5MGLOBAL,TR
0,1,standard,0,1,0,[4-11),[30-100),,0.06793885,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,[4-11),[30-100),,0.06741416,24491,Spuntech Solutions Private Limited,IN
0,1,standard,0,1,0,[4-11),[30-100),,0.048149236,54499,Leshine,CN
0,1,standard,0,1,0,[4-11),[30-100),,0.043534473,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[4-11),[30-100),,0.03370556,5011,YAAF,
0,1,standard,0,1,0,[4-11),[30-100),,0.017060384,21576,Masteran LTD,
0,1,standard,0,1,0,[4-11),[30-100),,0.011969076,20522,AVCO,
0,1,standard,0,1,0,[4-11),>=200,,0.5560343,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[4-11),>=200,,0.47986332,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[4-11),>=200,,0.4053078,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[4-11),>=200,,0.2931944,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[4-11),>=200,,0.22961953,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[4-11),>=200,,0.22370206,1714,MATIC Kft.,HU
0,1,standard,0,1,0,[4-11),>=200,,0.13134228,44404,4MODEL,CN
0,1,standard,0,1,0,[4-11),>=200,,0.0922985,4753,Aloni engineering,CN
0,1,standard,0,1,0,[4-11),>=200,,0.07772345,20224,YDC METAL,TR
0,1,standard,0,1,0,[4-11),>=200,,0.07739573,24491,Spuntech Solutions Private Limited,IN
0,1,standard,0,1,0,[4-11),>=200,,0.06761511,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[4-11),>=200,,0.05632756,23710,5MGLOBAL,TR
0,1,standard,0,1,0,[4-11),>=200,,0.054533914,790,M. Barzilay Metal industries Ltd.,IL
0,1,standard,0,1,0,[4-11),>=200,,0.046105206,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,[4-11),>=200,,0.041221056,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,1,0,[4-11),>=200,,0.0340123,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[4-11),>=200,,0.032681998,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[4-11),>=200,,0.029751133,54499,Leshine,CN
0,1,standard,0,1,0,[4-11),>=200,,0.025676707,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,[4-11),>=200,,0.023099592,5011,YAAF,
0,1,standard,0,1,0,[4-11),[100-200),,0.47720993,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[4-11),[100-200),,0.35993716,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[4-11),[100-200),,0.35784492,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[4-11),[100-200),,0.25459033,21576,Masteran LTD,
0,1,standard,0,1,0,[4-11),[100-200),,0.2496467,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[4-11),[100-200),,0.24955185,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[4-11),[100-200),,0.19250785,1714,MATIC Kft.,HU
0,1,standard,0,1,0,[4-11),[100-200),,0.18565834,44404,4MODEL,CN
0,1,standard,0,1,0,[4-11),[100-200),,0.10369264,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[4-11),[100-200),,0.1001486,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[4-11),[100-200),,0.09506733,4753,Aloni engineering,CN
0,1,standard,0,1,0,[4-11),[100-200),,0.09011434,790,M. Barzilay Metal industries Ltd.,IL
0,1,standard,0,1,0,[4-11),[100-200),,0.067221545,742,N.B.T. Sharpening & Machining Ltd.,
0,1,standard,0,1,0,[4-11),[100-200),,0.06475376,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[4-11),[100-200),,0.06011942,20224,YDC METAL,TR
0,1,standard,0,1,0,[4-11),[100-200),,0.0468377,23710,5MGLOBAL,TR
0,1,standard,0,1,0,[4-11),[100-200),,0.04544187,54499,Leshine,CN
0,1,standard,0,1,0,[4-11),[100-200),,0.02084584,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,1,0,[4-11),[100-200),,0.015963655,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,[4-11),[100-200),,0.0051296726,65418,Hall Family Investments 3 LLC,US
0,1,standard,0,1,0,[1-4),[10-30),,0.5223283,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[1-4),[10-30),,0.44597283,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[1-4),[10-30),,0.2865611,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[1-4),[10-30),,0.2687975,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[1-4),[10-30),,0.2522575,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[1-4),[10-30),,0.22864391,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,[1-4),[10-30),,0.18791473,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[1-4),[10-30),,0.12083962,65418,Hall Family Investments 3 LLC,US
0,1,standard,0,1,0,[1-4),[10-30),,0.10200596,4753,Aloni engineering,CN
0,1,standard,0,1,0,[1-4),[10-30),,0.087340735,44404,4MODEL,CN
0,1,standard,0,1,0,[1-4),[10-30),,0.07957837,54499,Leshine,CN
0,1,standard,0,1,0,[1-4),[10-30),,0.07748459,790,M. Barzilay Metal industries Ltd.,IL
0,1,standard,0,1,0,[1-4),[10-30),,0.06577673,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,[1-4),[10-30),,0.061827645,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[1-4),[10-30),,0.06150865,5011,YAAF,
0,1,standard,0,1,0,[1-4),[10-30),,0.048225183,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,[1-4),[10-30),,0.043263383,23710,5MGLOBAL,TR
0,1,standard,0,1,0,[1-4),[10-30),,0.041817237,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[1-4),[10-30),,0.037290905,19924,RUDI LTD,
0,1,standard,0,1,0,[1-4),[10-30),,0.01780173,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,1,0,[1-4),[1-10),,0.6106201,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[1-4),[1-10),,0.2845722,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[1-4),[1-10),,0.27522448,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[1-4),[1-10),,0.25130448,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[1-4),[1-10),,0.24576724,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,[1-4),[1-10),,0.21503356,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[1-4),[1-10),,0.14314643,4753,Aloni engineering,CN
0,1,standard,0,1,0,[1-4),[1-10),,0.108687386,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[1-4),[1-10),,0.10184792,54499,Leshine,CN
0,1,standard,0,1,0,[1-4),[1-10),,0.09236048,65418,Hall Family Investments 3 LLC,US
0,1,standard,0,1,0,[1-4),[1-10),,0.090634234,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[1-4),[1-10),,0.08780239,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[1-4),[1-10),,0.0702247,5011,YAAF,
0,1,standard,0,1,0,[1-4),[1-10),,0.058700755,44404,4MODEL,CN
0,1,standard,0,1,0,[1-4),[1-10),,0.034547485,24491,Spuntech Solutions Private Limited,IN
0,1,standard,0,1,0,[1-4),[1-10),,0.032131776,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,[1-4),[1-10),,0.031091494,20224,YDC METAL,TR
0,1,standard,0,1,0,[1-4),[1-10),,0.021077577,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,[1-4),[1-10),,0.016445769,742,N.B.T. Sharpening & Machining Ltd.,
0,1,standard,0,1,0,[1-4),[1-10),,0.016408533,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,standard,0,1,0,[1-4),[30-100),,0.602693,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[1-4),[30-100),,0.38177526,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[1-4),[30-100),,0.3100321,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[1-4),[30-100),,0.26605764,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[1-4),[30-100),,0.2563389,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[1-4),[30-100),,0.16770382,65418,Hall Family Investments 3 LLC,US
0,1,standard,0,1,0,[1-4),[30-100),,0.14187564,1714,MATIC Kft.,HU
0,1,standard,0,1,0,[1-4),[30-100),,0.13844875,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[1-4),[30-100),,0.13753477,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,[1-4),[30-100),,0.11822022,19924,RUDI LTD,
0,1,standard,0,1,0,[1-4),[30-100),,0.101578064,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[1-4),[30-100),,0.09897278,44404,4MODEL,CN
0,1,standard,0,1,0,[1-4),[30-100),,0.09394157,4753,Aloni engineering,CN
0,1,standard,0,1,0,[1-4),[30-100),,0.08164369,24491,Spuntech Solutions Private Limited,IN
0,1,standard,0,1,0,[1-4),[30-100),,0.07402463,23710,5MGLOBAL,TR
0,1,standard,0,1,0,[1-4),[30-100),,0.05618016,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[1-4),[30-100),,0.055537023,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,[1-4),[30-100),,0.045899197,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,[1-4),[30-100),,0.03732367,19571,YAAF Machining,IL
0,1,standard,0,1,0,[1-4),[30-100),,0.034701165,5011,YAAF,
0,1,standard,0,1,0,[1-4),>=200,,0.59251654,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[1-4),>=200,,0.49644506,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[1-4),>=200,,0.4440628,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[1-4),>=200,,0.2917905,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[1-4),>=200,,0.26474404,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[1-4),>=200,,0.2474175,1714,MATIC Kft.,HU
0,1,standard,0,1,0,[1-4),>=200,,0.16990483,63577,Inolif,TR
0,1,standard,0,1,0,[1-4),>=200,,0.15504144,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,[1-4),>=200,,0.114825904,24491,Spuntech Solutions Private Limited,IN
0,1,standard,0,1,0,[1-4),>=200,,0.114413574,790,M. Barzilay Metal industries Ltd.,IL
0,1,standard,0,1,0,[1-4),>=200,,0.093279384,44404,4MODEL,CN
0,1,standard,0,1,0,[1-4),>=200,,0.089986295,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[1-4),>=200,,0.08594178,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,1,0,[1-4),>=200,,0.08080176,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[1-4),>=200,,0.068624094,4753,Aloni engineering,CN
0,1,standard,0,1,0,[1-4),>=200,,0.058839187,20224,YDC METAL,TR
0,1,standard,0,1,0,[1-4),>=200,,0.055830553,23710,5MGLOBAL,TR
0,1,standard,0,1,0,[1-4),>=200,,0.04119012,19924,RUDI LTD,
0,1,standard,0,1,0,[1-4),>=200,,0.04077348,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[1-4),>=200,,0.033339914,54499,Leshine,CN
0,1,standard,0,1,0,[1-4),[100-200),,0.516761,15228,Metalif Inc.,TR
0,1,standard,0,1,0,[1-4),[100-200),,0.37810075,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,[1-4),[100-200),,0.33046442,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,[1-4),[100-200),,0.31651336,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,[1-4),[100-200),,0.24466915,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,[1-4),[100-200),,0.22905503,1714,MATIC Kft.,HU
0,1,standard,0,1,0,[1-4),[100-200),,0.17329077,44404,4MODEL,CN
0,1,standard,0,1,0,[1-4),[100-200),,0.15930511,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,[1-4),[100-200),,0.15596235,21576,Masteran LTD,
0,1,standard,0,1,0,[1-4),[100-200),,0.15282154,790,M. Barzilay Metal industries Ltd.,IL
0,1,standard,0,1,0,[1-4),[100-200),,0.14309698,65418,Hall Family Investments 3 LLC,US
0,1,standard,0,1,0,[1-4),[100-200),,0.11654253,788,Zahavi steel ltd.,
0,1,standard,0,1,0,[1-4),[100-200),,0.09223845,63577,Inolif,TR
0,1,standard,0,1,0,[1-4),[100-200),,0.08966728,4753,Aloni engineering,CN
0,1,standard,0,1,0,[1-4),[100-200),,0.06969129,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,[1-4),[100-200),,0.06183935,742,N.B.T. Sharpening & Machining Ltd.,
0,1,standard,0,1,0,[1-4),[100-200),,0.051033746,20224,YDC METAL,TR
0,1,standard,0,1,0,[1-4),[100-200),,0.050207973,54499,Leshine,CN
0,1,standard,0,1,0,[1-4),[100-200),,0.048498303,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,1,0,[1-4),[100-200),,0.04770756,23710,5MGLOBAL,TR
0,1,standard,0,1,0,>=20,[10-30),,0.4459683,15228,Metalif Inc.,TR
0,1,standard,0,1,0,>=20,[10-30),,0.37828025,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,>=20,[10-30),,0.34202158,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,>=20,[10-30),,0.22470509,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,>=20,[10-30),,0.2046236,4753,Aloni engineering,CN
0,1,standard,0,1,0,>=20,[10-30),,0.19367468,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,>=20,[10-30),,0.11674044,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,>=20,[10-30),,0.07224544,5011,YAAF,
0,1,standard,0,1,0,>=20,[10-30),,0.06182209,788,Zahavi steel ltd.,
0,1,standard,0,1,0,>=20,[10-30),,0.042789217,54499,Leshine,CN
0,1,standard,0,1,0,>=20,[10-30),,0.04022345,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,>=20,[10-30),,0.037859756,44404,4MODEL,CN
0,1,standard,0,1,0,>=20,[10-30),,0.032089997,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,>=20,[10-30),,0.018063148,23710,5MGLOBAL,TR
0,1,standard,0,1,0,>=20,[10-30),,0.009435764,15611,Chemograf Ltd.,
0,1,standard,0,1,0,>=20,[10-30),,0.0062976736,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,standard,0,1,0,>=20,[10-30),,0.004244384,790,M. Barzilay Metal industries Ltd.,IL
0,1,standard,0,1,0,>=20,[10-30),,0.0038596406,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,1,0,>=20,[10-30),,0.0008195029,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,>=20,[10-30),,0.0005429237,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,>=20,[1-10),,0.57600534,15228,Metalif Inc.,TR
0,1,standard,0,1,0,>=20,[1-10),,0.29602802,4753,Aloni engineering,CN
0,1,standard,0,1,0,>=20,[1-10),,0.2801889,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,>=20,[1-10),,0.23219982,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,>=20,[1-10),,0.19323485,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,>=20,[1-10),,0.1468696,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,>=20,[1-10),,0.10129156,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,>=20,[1-10),,0.07836737,5011,YAAF,
0,1,standard,0,1,0,>=20,[1-10),,0.07474568,788,Zahavi steel ltd.,
0,1,standard,0,1,0,>=20,[1-10),,0.074708,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,>=20,[1-10),,0.055631228,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,>=20,[1-10),,0.05557309,54499,Leshine,CN
0,1,standard,0,1,0,>=20,[1-10),,0.041586325,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,standard,0,1,0,>=20,[1-10),,0.010261888,44404,4MODEL,CN
0,1,standard,0,1,0,>=20,[1-10),,0.007189366,15611,Chemograf Ltd.,
0,1,standard,0,1,0,>=20,[1-10),,0.0045774765,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,1,0,>=20,[1-10),,0.0012828026,20224,YDC METAL,TR
0,1,standard,0,1,0,>=20,[1-10),,0.00018201796,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,>=20,[1-10),,0.00016948185,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN
0,1,standard,0,1,0,>=20,[1-10),,0.00012055535,1684,SADNAT G.Y.A. KALMAN Ltd,
0,1,standard,0,1,0,>=20,[30-100),,0.5781899,15228,Metalif Inc.,TR
0,1,standard,0,1,0,>=20,[30-100),,0.35609457,770,M.ash presicion mechanics,IL
0,1,standard,0,1,0,>=20,[30-100),,0.3480208,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,>=20,[30-100),,0.24794942,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,>=20,[30-100),,0.2034294,4753,Aloni engineering,CN
0,1,standard,0,1,0,>=20,[30-100),,0.18798882,15212,FGM TEKNİK,TR
0,1,standard,0,1,0,>=20,[30-100),,0.18373562,36004,Shenzhen KG Model Co. Ltd,CN
0,1,standard,0,1,0,>=20,[30-100),,0.11081861,788,Zahavi steel ltd.,
0,1,standard,0,1,0,>=20,[30-100),,0.03788789,5011,YAAF,
0,1,standard,0,1,0,>=20,[30-100),,0.03569245,23710,5MGLOBAL,TR
0,1,standard,0,1,0,>=20,[30-100),,0.033112295,15611,Chemograf Ltd.,
0,1,standard,0,1,0,>=20,[30-100),,0.029285813,44404,4MODEL,CN
0,1,standard,0,1,0,>=20,[30-100),,0.02678377,19928,"א.ל. כרסומטל זיווד בע""מ",
0,1,standard,0,1,0,>=20,[30-100),,0.021048024,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR
0,1,standard,0,1,0,>=20,[30-100),,0.019748636,20522,AVCO,
0,1,standard,0,1,0,>=20,[30-100),,0.017500708,54499,Leshine,CN
0,1,standard,0,1,0,>=20,[30-100),,0.00976163,1714,MATIC Kft.,HU
0,1,standard,0,1,0,>=20,[30-100),,0.0060495264,7490,GS ELECTRONIC PACKAGING,
0,1,standard,0,1,0,>=20,[30-100),,0.0028522536,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,
0,1,standard,0,1,0,>=20,[30-100),,0.0024492529,1266,Semel Hagalil Design &amp; Production Ltd.,
0,1,standard,0,1,0,>=20,>=200,,0.6112301,15228,Metalif Inc.,TR
0,1,standard,0,1,0,>=20,>=200,,0.46949732,5314,Hongding Photoelectric Technology,CN
0,1,standard,0,1,0,>=20,>=200,,0.39968267,2184,P.D.R ELECTRONICS,CN
0,1,standard,0,1,0,>=20,>=200,,0.20361279,36004,Shenzhen KG Model Co. Ltd,CN
