req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country,vendor_status
0,1,urgent,0,1,0,>=20,[100-200),,0.0007127879,15611,Chemograf Ltd.,,vendor
0,1,urgent,0,1,0,>=20,[100-200),,0.00059130753,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.47976145,5011,YAAF,,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.46165213,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.41312248,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.33672926,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.33672926,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.20649055,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.13212714,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.12745377,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.11449484,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.063236006,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.06311954,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.04981465,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.045056853,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.045056853,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.045056853,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.045056853,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.037295405,65418,Hall Family Investments 3 LLC,US,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.027291011,19924,RUDI LTD,,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.017728327,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[10-30),,0.0064403024,15611,Chemograf Ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.4907147,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.4907147,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.31246057,5011,YAAF,,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.28042746,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.21498515,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.19436927,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.15321301,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.10997173,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.09699148,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.08831148,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.08268697,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.08268697,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.08268697,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.08268697,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.08007155,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.06816607,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.05045409,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.02605876,65418,Hall Family Investments 3 LLC,US,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.024081828,19924,RUDI LTD,,vendor
0,1,urgent,0,1,0,[11-20),[1-10),,0.0041454816,15611,Chemograf Ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.57034415,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.57034415,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.5165622,5011,YAAF,,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.41602287,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.30401093,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.22448844,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.19825937,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.15216061,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.14548853,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.12619232,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.082467005,19924,RUDI LTD,,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.07004231,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.07004231,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.07004231,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.07004231,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.05836843,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.021052735,65418,Hall Family Investments 3 LLC,US,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.013910416,15611,Chemograf Ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.012997776,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[30-100),,0.0128193,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.45732456,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.3249704,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.3249704,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.31098592,5011,YAAF,,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.24302968,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.23592155,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.16844463,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.14936924,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.1028364,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.09194511,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.09194511,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.09194511,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.09194511,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.040198572,19924,RUDI LTD,,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.015026515,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.0115496,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.008018033,20522,AVCO,,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.0053353067,63577,Inolif,TR,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.003975227,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,0,[11-20),>=200,,0.0017022963,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.7230809,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.7230809,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.488585,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.2152494,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.17284162,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.15073824,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.13989173,5011,YAAF,,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.10990536,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.05063,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.049629353,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.025413156,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.025413156,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.025413156,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.025413156,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.016588323,65418,Hall Family Investments 3 LLC,US,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.0146851735,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.01239243,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.008191124,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.0016346353,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,0,[11-20),[100-200),,0.0016346353,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.44500777,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.37149867,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.37149867,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.23432301,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.19453534,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.18662149,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.18093874,5011,YAAF,,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.16145015,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.070196606,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.070196606,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.070196606,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.070196606,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.045042466,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.031395614,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.02989246,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.007144433,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.004367725,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.0004370356,5007,nirgal metal turning,,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.00031844858,774,R.Benes Metal Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[10-30),,0.00015903167,1276,A. Peer Industries Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.42072764,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.42072764,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.2970852,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.26683062,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.20397468,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.15355696,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.12278904,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.10264555,5011,YAAF,,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.09785423,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.09785423,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.09785423,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.09785423,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.08521949,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.049036868,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.030758059,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.015908372,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.0016709532,774,R.Benes Metal Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.00043361497,5007,nirgal metal turning,,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.00042595074,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
0,1,urgent,0,1,1,[4-11),[1-10),,0.0003280697,1276,A. Peer Industries Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.571791,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.571791,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.314902,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.25921267,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.22396722,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.201978,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.19303292,5011,YAAF,,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.1704938,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.08856538,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.07992938,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.07992938,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.07992938,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.07992938,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.040325638,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.0395195,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.0033026186,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.002153254,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.002153254,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.00036275917,15611,Chemograf Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[30-100),,0.00034113857,5007,nirgal metal turning,,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.3524519,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.3524519,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.32879594,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.23466906,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.22225866,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.16260016,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.13616765,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.1110608,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.1110608,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.1110608,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.1110608,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.10082507,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.09770054,5011,YAAF,,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.01864469,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.011088065,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.008152759,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.008152759,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.0065459255,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.00095632946,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),>=200,,0.00083242555,63577,Inolif,TR,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.5298063,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.5298063,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.35357696,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.17245537,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.1447615,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.086684756,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.067545354,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.053194966,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.037966803,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.036872603,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.036872603,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.036872603,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.036872603,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.031100603,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.01273498,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.005383033,5011,YAAF,,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.0052349144,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.0052349144,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.0034474225,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,[4-11),[100-200),,0.0029783668,21576,Masteran LTD,,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.52176136,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.52176136,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.41266006,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.3129072,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.30793017,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.22005457,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.19279684,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.12528992,5011,YAAF,,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.08452968,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.084315315,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.084315315,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.084315315,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.084315315,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.08383895,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.04409159,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.038996805,790,M. Barzilay Metal industries Ltd.,IL,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.008981825,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.0064309756,19924,RUDI LTD,,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.00031524603,21576,Masteran LTD,,vendor
0,1,urgent,0,1,1,[1-4),[10-30),,0.00023091148,65418,Hall Family Investments 3 LLC,US,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.5318885,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.5318885,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.47963694,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.28967047,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.22707282,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.1450206,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.12851077,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.119478785,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.11909825,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.11909825,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.11909825,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.11909825,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.074923664,5011,YAAF,,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.07008078,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.052724,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.034216367,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.0063208845,19924,RUDI LTD,,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.00042367345,21576,Masteran LTD,,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.00017943421,774,R.Benes Metal Ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[1-10),,0.00013545413,1276,A. Peer Industries Ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.609871,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.609871,788,Zahavi steel ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.36923757,5314,Hongding Photoelectric Technology,CN,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.2609141,770,M.ash presicion mechanics,IL,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.23574074,2184,P.D.R ELECTRONICS,CN,pending_vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.22070807,36004,Shenzhen KG Model Co. Ltd,CN,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.18036436,4753,Aloni engineering,CN,pending_vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.13453805,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.13453805,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.13453805,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.13453805,15228,Metalif Inc.,TR,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.12417408,5011,YAAF,,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.08334761,15212,FGM TEKNİK,TR,pending_vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.078841686,7490,GS ELECTRONIC PACKAGING,,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.07227564,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.06469255,19924,RUDI LTD,,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.005972622,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.0027716574,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.0027716574,1714,MATIC Kft.,HU,vendor
0,1,urgent,0,1,1,[1-4),[30-100),,0.0027064492,63577,Inolif,TR,vendor
